customer_id,email,city,signup_date,channel
1640,customer01640@example.com,Nakhon Ratchasima,17/01/2025,organic
1641,customer01641@example.com,Bangkok,2025-01-17,ads
1642,customer01642@example.com,Bangkok,2025-01-17,referral
1643,customer01643@example.com,Bangkok,2025/01/17,organic
1644,customer01644@example.com,Bangkok,2025-01-18,organic
1645,customer01645@example.com,Chon Buri,2025-01-19,organic
1646,customer01646@example.com,Chon Buri,2025-01-19,organic
1647,customer01647@example.com,Bangkok,19/01/2025,organic
1648,customer01648@example.com,Bangkok,20/01/2025,ads
1649,customer01649@example.com,Bangkok,2025-01-20,referral
1650,customer01650@example.com,Bangkok,20/01/2025,ads
1651,customer01651@example.com,Hat Yai,2025-01-20,ads
1652,customer01652@example.com,Bangkok,2025-01-21,organic
1653,customer01653@example.com,Chon Buri,2025-01-21,ads
1654,customer01654@example.com,Hat Yai,21/01/2025,ads
1655,customer01655@example.com,Chon Buri,2025-01-21,organic
1655,customer01655@example.com,Chon Buri,2025-01-21,organic
1656,customer01656@example.com,Udon Thani,2025-01-21,ads
1657,customer01657@example.com,Bangkok,2025-01-22,ads
1658,customer01658@example.com,Chiang Mai,2025-01-22,organic
1659,customer01659@example.com,Phuket,2025-01-22,organic
1660,customer01660@example.com,Hat Yai,2025-01-23,ads
1661,customer01661@example.com,Phuket,2025-01-23,organic
1662,customer01662@example.com,Bangkok,2025-01-23,organic
1663,customer01663@example.com,Bangkok,2025-01-23,ads
1664,customer01664@example.com,Chiang Mai,23/01/2025,ads
1665,customer01665@example.com,Bangkok,2025-01-23,ads
1666,customer01666@example.com,Bangkok,2025-01-23,organic
1667,customer01667@example.com,Bangkok,23/01/2025,ads
1668,customer01668@example.com,Chon Buri,24/01/2025,ads
1669,customer01669@example.com, Chiang Mai ,24/01/2025,organic
1670,customer01670@example.com,Bangkok,2025-01-24,organic
1670,customer01670@example.com,Bangkok,2025-01-24,organic
1671,customer01671@example.com,Bangkok,2025-01-24,referral
1672,customer01672@example.com, Bangkok ,2025-01-26,organic
1673,customer01673@example.com,Chiang Mai,2025-01-26,organic
1673,customer01673@example.com,Chiang Mai,2025-01-26,organic
1674,customer01674@example.com,Udon Thani,2025-01-26,organic
1675,customer01675@example.com,Bangkok,2025-01-26,organic
1676,customer01676@example.com,Khon Kaen,2025/01/26,ads
1677,customer01677@example.com,Bangkok,2025-01-26,organic
1678,customer01678@example.com,Udon Thani,2025-01-26,organic
1679,customer01679@example.com,Bangkok,2025/01/27,ads
1680,customer01680@example.com,Chon Buri,2025/01/27,organic
1681,customer01681@example.com,Phuket,2025-01-27,organic
1682,customer01682@example.com,Phuket,2025-01-28,organic
1683,customer01683@example.com,Bangkok,2025-01-29,organic
1683,customer01683@example.com,Bangkok,2025-01-29,organic
1684,customer01684@example.com,Nakhon Ratchasima,2025/01/30,organic
1685,,Bangkok,2025-01-30,organic
1686,customer01686@example.com,Bangkok,2025/01/30,ads
1687,customer01687@example.com,Chiang Mai,2025-01-30,ads
1688,customer01688@example.com,Nakhon Ratchasima,31/01/2025,ads
1689,customer01689@example.com,Khon Kaen,31/01/2025,organic
1690,customer01690@example.com,Chiang Mai,31/01/2025,organic
1691,customer01691@example.com,Bangkok,2025-02-01,ads
1692,customer01692@example.com,Chiang Mai,2025-02-01,organic
1693,customer01693@example.com,Bangkok,2025-02-01,referral
1694,customer01694@example.com,,2025/02/01,organic
1695,customer01695@example.com,Bangkok,2025/02/01,ads
1696,customer01696@example.com,Bangkok,2025/02/01,organic
1697,customer01697@example.com,Bangkok,2025/02/01,ads
1698,customer01698@example.com,Chiang Mai,2025-02-02,ads
1699,customer01699@example.com,Nakhon Ratchasima,2025/02/02,ads
1700,customer01700@example.com,Bangkok,2025-02-02,ads
1701,customer01701@example.com,Chon Buri,2025-02-02,referral
1702,customer01702@example.com,Bangkok,2025-02-03,organic
1703,customer01703@example.com,Hat Yai,2025-02-03,ads
1704,customer01704@example.com,Hat Yai,03/02/2025,ads
1705,customer01705@example.com,Phuket,2025-02-03,organic
1706,customer01706@example.com,Nakhon Ratchasima,03/02/2025,ads
1707,customer01707@example.com,Phuket,2025-02-04,organic
1708,customer01708@example.com,Bangkok,2025-02-04,ads
1708,customer01708@example.com,Bangkok,2025-02-04,ads
1709,customer01709@example.com,Bangkok,2025-02-05,organic
1709,customer01709@example.com,Bangkok,2025-02-05,organic
1710,customer01710@example.com,Bangkok,05/02/2025,referral
1711,customer01711@example.com,Bangkok,2025/02/05,organic
1712,customer01712@example.com,Bangkok,2025/02/05,organic
1713,customer01713@example.com,Bangkok,2025-02-05,ads
1714,customer01714@example.com,Bangkok,2025-02-06,referral
1715,customer01715@example.com,Chiang Mai,2025-02-06,organic
1716,customer01716@example.com,Khon Kaen,2025-02-06,organic
1717,customer01717@example.com,BANGKOK,2025-02-06,organic
1718,customer01718@example.com,khon kaen,2025-02-06,organic
1719,customer01719@example.com,Bangkok,2025-02-06,ads
1720,customer01720@example.com,Chon Buri,2025-02-06,ads
1721,customer01721@example.com,KHON KAEN,2025-02-06,organic
1722,customer01722@example.com,Khon Kaen,2025-02-07,organic
1723,customer01723@example.com,Bangkok,2025-02-07,organic
1724,customer01724@example.com,Bangkok,2025-02-07,organic
1725,customer01725@example.com,Udon Thani,2025-02-07,organic
1726,customer01726@example.com,Bangkok,2025-02-07,organic
1727,customer01727@example.com,Chiang Mai,2025-02-07,ads
1728,customer01728@example.com,Bangkok,07/02/2025,ads
1729,customer01729@example.com,Bangkok,2025-02-08,referral
1730,customer01730@example.com,Khon Kaen,08/02/2025,referral
1731,,Chiang Mai,2025-02-08,ads
1732,customer01732@example.com,Nakhon Ratchasima,2025-02-08,organic
1733,customer01733@example.com,Khon Kaen,2025-02-09,organic
1734,customer01734@example.com,Bangkok,09/02/2025,ads
1735,customer01735@example.com,Phuket,2025-02-10,ads
1736,customer01736@example.com,Phuket,2025-02-10,referral
1737,customer01737@example.com,Bangkok,2025-02-10,ads
1738,customer01738@example.com,Phuket,2025/02/10,organic
1739,customer01739@example.com,Phuket,11/02/2025,organic
1740,customer01740@example.com,Bangkok,2025/02/11,organic
1741,customer01741@example.com,nakhon ratchasima,11/02/2025,ads
1742,customer01742@example.com,Nakhon Ratchasima,2025-02-12,organic
1743,customer01743@example.com,Bangkok,2025-02-12,organic
1744,customer01744@example.com,Bangkok,2025-02-12,organic
1745,customer01745@example.com,Chiang Mai,12/02/2025,organic
1746,customer01746@example.com,Chiang Mai,2025-02-12,referral
1746,customer01746@example.com,Chiang Mai,2025-02-12,referral
1747,customer01747@example.com,Bangkok,2025-02-13,ads
1748,customer01748@example.com,Bangkok,2025/02/13,organic
1749,customer01749@example.com,Bangkok,2025-02-13,organic
1750,customer01750@example.com,Bangkok,2025-02-14,ads
1751,customer01751@example.com,Chiang Mai,2025-02-14,organic
1752,customer01752@example.com,Bangkok,14/02/2025,referral
1753,customer01753@example.com,Khon Kaen,2025-02-14,organic
1754,customer01754@example.com,Bangkok,2025-02-14,organic
1755,customer01755@example.com,Udon Thani,2025-02-14,referral
1756,customer01756@example.com,Nakhon Ratchasima,15/02/2025,ads
1757,customer01757@example.com,Bangkok,2025-02-15,organic
1758,customer01758@example.com,Bangkok,2025-02-15,organic
1759,customer01759@example.com,Bangkok,2025-02-15,ads
1760,customer01760@example.com,Bangkok,15/02/2025,organic
1761,customer01761@example.com,Bangkok,16/02/2025,organic
1762,customer01762@example.com,bangkok,2025/02/16,organic
1763,customer01763@example.com,Phuket,2025-02-16,organic
1764,customer01764@example.com,Nakhon Ratchasima,16/02/2025,organic
1765,customer01765@example.com,Nakhon Ratchasima,17/02/2025,ads
1766,customer01766@example.com,,17/02/2025,ads
1767,customer01767@example.com,Bangkok,2025-02-17,referral
1768,customer01768@example.com,Bangkok,2025-02-17,ads
1769,,Phuket,2025-02-18,ads
1770,customer01770@example.com,Bangkok,2025-02-18,organic
1771,customer01771@example.com,Chiang Mai,2025-02-18,referral
1772,customer01772@example.com,Bangkok,2025-02-19,organic
1773,customer01773@example.com, Chon Buri ,2025-02-19,ads
1774,customer01774@example.com,Phuket,2025-02-19,organic
1775,customer01775@example.com,Khon Kaen,2025/02/19,ads
1776,customer01776@example.com,Nakhon Ratchasima,19/02/2025,ads
1777,customer01777@example.com,Bangkok,2025-02-20,referral
1778,customer01778@example.com,Bangkok,2025-02-20,organic
1779,customer01779@example.com,Bangkok,2025-02-21,organic
1780,customer01780@example.com,Chiang Mai,2025-02-21,organic
1781,customer01781@example.com,Chon Buri,21/02/2025,organic
1782,customer01782@example.com,CHIANG MAI,22/02/2025,ads
1783,customer01783@example.com,Chon Buri,2025-02-22,organic
1784,customer01784@example.com,Chon Buri,2025-02-22,ads
1785,customer01785@example.com,Chiang Mai,2025-02-22,organic
1786,customer01786@example.com,Khon Kaen,2025-02-23,ads
1787,customer01787@example.com,Bangkok,2025-02-23,organic
1788,customer01788@example.com,Phuket,2025-02-23,organic
1789,customer01789@example.com,Chiang Mai,2025-02-23,organic
1790,customer01790@example.com,Hat Yai,2025-02-23,organic
1791,customer01791@example.com,Bangkok,2025-02-23,ads
1792,customer01792@example.com,Chiang Mai,2025-02-24,organic
1793,customer01793@example.com,chiang mai,24/02/2025,organic
1794,customer01794@example.com,Chon Buri,24/02/2025,ads
1795,customer01795@example.com,Nakhon Ratchasima,24/02/2025,ads
1796,customer01796@example.com,Chon Buri,2025-02-24,organic
1797,customer01797@example.com,Bangkok,2025/02/24,referral
1798,customer01798@example.com,Bangkok,2025-02-24,organic
1799,customer01799@example.com,Phuket,2025-02-25,organic
1800,customer01800@example.com,Bangkok,2025-02-25,ads
1801,customer01801@example.com,Bangkok,2025-02-25,ads
1802,customer01802@example.com,Chon Buri,2025/02/25,referral
1803,customer01803@example.com,Udon Thani,2025-02-25,referral
1804,customer01804@example.com,hat yai,25/02/2025,ads
1805,customer01805@example.com, Chiang Mai ,2025/02/25,organic
1806,customer01806@example.com,Nakhon Ratchasima,2025-02-26,organic
1807,customer01807@example.com,Bangkok,2025-02-28,ads
1808,customer01808@example.com,Bangkok,28/02/2025,organic
1809,customer01809@example.com,Bangkok,2025-02-28,organic
1810,customer01810@example.com,Udon Thani,2025-03-01,ads
1811,customer01811@example.com, Chiang Mai ,01/03/2025,ads
1812,customer01812@example.com,Bangkok,2025-03-01,organic
1813,customer01813@example.com,Bangkok,02/03/2025,ads
1814,customer01814@example.com,Bangkok,2025-03-02,organic
1815,customer01815@example.com,Nakhon Ratchasima,03/03/2025,organic
1816,customer01816@example.com,Bangkok,2025-03-03,ads
1817,customer01817@example.com,Bangkok,2025-03-03,ads
1818,customer01818@example.com,Chon Buri,2025-03-04,organic
1819,customer01819@example.com,Udon Thani,2025-03-04,organic
1820,customer01820@example.com,Udon Thani,2025-03-04,referral
1821,customer01821@example.com,Chon Buri,2025-03-04,ads
1822,customer01822@example.com,Bangkok,2025-03-05,organic
1823,customer01823@example.com,Phuket,2025-03-05,organic
1824,customer01824@example.com,,05/03/2025,organic
1825,customer01825@example.com,Hat Yai,2025-03-05,ads
1826,customer01826@example.com,Phuket,2025-03-05,ads
1827,customer01827@example.com,Chiang Mai,06/03/2025,ads
1828,customer01828@example.com,Udon Thani,2025-03-06,referral
1829,customer01829@example.com,Bangkok,2025-03-07,organic
1830,customer01830@example.com,Chiang Mai,2025-03-07,organic
1831,customer01831@example.com,Chon Buri,2025-03-07,ads
1832,customer01832@example.com,,2025-03-07,organic
1832,customer01832@example.com,,2025-03-07,organic
1833,customer01833@example.com,Nakhon Ratchasima,08/03/2025,organic
1834,customer01834@example.com,Bangkok,2025-03-08,organic
1835,customer01835@example.com,Nakhon Ratchasima,2025-03-08,organic
1836,customer01836@example.com,,2025-03-08,organic
1837,customer01837@example.com,Bangkok,2025-03-08,referral
1838,customer01838@example.com,Bangkok,09/03/2025,referral
1839,customer01839@example.com,Khon Kaen,09/03/2025,organic
1840,customer01840@example.com,Chiang Mai,2025-03-09,organic
1841,customer01841@example.com,Chiang Mai,2025-03-09,ads
1842,customer01842@example.com,Phuket,09/03/2025,referral
1843,customer01843@example.com,BANGKOK,09/03/2025,organic
1844,customer01844@example.com,Bangkok,2025-03-11,organic
1845,customer01845@example.com, Chon Buri ,2025-03-11,organic
1846,,Bangkok,2025-03-11,organic
1847,customer01847@example.com, Hat Yai ,2025-03-11,organic
1848,customer01848@example.com,Khon Kaen,2025-03-11,organic
1849,customer01849@example.com,Bangkok,2025/03/12,organic
1850,customer01850@example.com,hat yai,2025/03/12,ads
1851,customer01851@example.com,Udon Thani,2025-03-12,ads
1852,customer01852@example.com,Chiang Mai,2025-03-13,organic
1853,customer01853@example.com,Udon Thani,2025-03-13,organic
1854,customer01854@example.com,Nakhon Ratchasima,2025-03-13,referral
1855,customer01855@example.com,Udon Thani,2025-03-13,referral
1856,customer01856@example.com,Nakhon Ratchasima,2025-03-13,referral
1857,customer01857@example.com,Khon Kaen,14/03/2025,ads
1858,customer01858@example.com,Chiang Mai,2025-03-14,organic
1859,customer01859@example.com,Khon Kaen,14/03/2025,ads
1860,customer01860@example.com,Chiang Mai,2025-03-14,ads
1861,customer01861@example.com,Bangkok,2025-03-14,organic
1862,customer01862@example.com,,2025-03-14,referral
1863,customer01863@example.com,Chiang Mai,2025-03-14,organic
1864,customer01864@example.com,Khon Kaen,2025/03/15,ads
1865,customer01865@example.com,Bangkok,2025-03-16,organic
1865,customer01865@example.com,Bangkok,2025-03-16,organic
1866,customer01866@example.com,Hat Yai,16/03/2025,ads
1867,customer01867@example.com,Bangkok,2025-03-16,referral
1868,customer01868@example.com,Bangkok,2025-03-17,ads
1869,,Khon Kaen,2025-03-17,ads
1870,customer01870@example.com,Udon Thani,2025-03-17,organic
1870,customer01870@example.com,Udon Thani,2025-03-17,organic
1871,,Udon Thani,17/03/2025,ads
1872,customer01872@example.com,PHUKET,2025-03-17,organic
1873,customer01873@example.com,Bangkok,2025/03/18,ads
1874,customer01874@example.com,Bangkok,2025-03-18,organic
1875,customer01875@example.com,Bangkok,18/03/2025,ads
1876,customer01876@example.com,Udon Thani,2025-03-18,organic
1877,customer01877@example.com,Bangkok,2025-03-18,referral
1878,customer01878@example.com,phuket,2025-03-18,ads
1879,customer01879@example.com,Bangkok,2025-03-19,organic
1880,,Khon Kaen,2025-03-19,ads
1881,customer01881@example.com,Chon Buri,2025-03-19,ads
1882,customer01882@example.com,Chon Buri,2025-03-19,referral
1883,customer01883@example.com,Chon Buri,20/03/2025,organic
1884,customer01884@example.com,Udon Thani,2025/03/20,organic
1885,customer01885@example.com,Bangkok,20/03/2025,ads
1886,customer01886@example.com,Bangkok,20/03/2025,referral
1887,customer01887@example.com,Nakhon Ratchasima,2025/03/21,ads
1888,customer01888@example.com,Nakhon Ratchasima,2025-03-21,ads
1889,customer01889@example.com,Bangkok,2025-03-21,ads
1890,customer01890@example.com,Nakhon Ratchasima,2025-03-22,organic
1891,customer01891@example.com,Nakhon Ratchasima,2025-03-22,referral
1892,customer01892@example.com,Chon Buri,2025/03/22,organic
1893,customer01893@example.com,bangkok,2025-03-23,referral
1894,,Bangkok,23/03/2025,referral
1895,customer01895@example.com,Nakhon Ratchasima,2025-03-23,organic
1896,customer01896@example.com, Phuket ,24/03/2025,referral
1897,customer01897@example.com,Chon Buri,2025/03/24,ads
1898,,Chon Buri,2025-03-24,organic
1899,customer01899@example.com,Phuket,24/03/2025,organic
1900,customer01900@example.com,Nakhon Ratchasima,2025-03-25,referral
1901,customer01901@example.com,Bangkok,2025-03-26,referral
1902,customer01902@example.com,Udon Thani,2025/03/26,ads
1903,customer01903@example.com,Bangkok,2025-03-26,organic
1904,customer01904@example.com,Hat Yai,2025-03-26,ads
1905,customer01905@example.com,Chon Buri,2025-03-27,organic
1906,customer01906@example.com,Udon Thani,27/03/2025,referral
1907,customer01907@example.com,Chon Buri,2025/03/27,organic
1908,customer01908@example.com,Nakhon Ratchasima,27/03/2025,ads
1909,customer01909@example.com,Phuket,2025/03/27,organic
1910,customer01910@example.com,Chiang Mai,2025-03-28,organic
1911,customer01911@example.com,Hat Yai,28/03/2025,organic
1912,customer01912@example.com,Chon Buri,2025-03-28,ads
1913,,Bangkok,2025-03-28,ads
1914,customer01914@example.com,Hat Yai,2025-03-29,organic
1915,customer01915@example.com,Khon Kaen,2025-03-29,ads
1916,customer01916@example.com,Bangkok,2025-03-29,organic
1917,,Chiang Mai,2025-03-29,ads
1918,customer01918@example.com,Chiang Mai,29/03/2025,organic
1919,customer01919@example.com,Bangkok,2025-03-29,organic
1920,customer01920@example.com,Chon Buri,2025-03-29,organic
1921,customer01921@example.com,Chiang Mai,2025-03-29,ads
1922,customer01922@example.com,Phuket,2025-03-29,organic
1923,customer01923@example.com,Bangkok,2025/03/30,organic
1924,customer01924@example.com,Bangkok,2025-03-30,organic
1925,customer01925@example.com,Chiang Mai,2025-03-30,organic
1926,customer01926@example.com,Chiang Mai,2025/03/30,organic
1927,customer01927@example.com,Bangkok,31/03/2025,ads
1928,customer01928@example.com,Chon Buri,2025-03-31,referral
1929,customer01929@example.com,Khon Kaen,31/03/2025,organic
1930,customer01930@example.com,Hat Yai,2025-03-31,ads
1931,customer01931@example.com,Bangkok,2025/04/01,organic
1932,customer01932@example.com,Nakhon Ratchasima,2025-04-01,organic
1933,customer01933@example.com,UDON THANI,2025-04-01,ads
1934,customer01934@example.com,Chon Buri,2025-04-01,organic
1935,customer01935@example.com,Bangkok,2025-04-02,organic
1936,customer01936@example.com,Bangkok,2025-04-02,referral
1937,customer01937@example.com,Nakhon Ratchasima,2025-04-02,organic
1938,customer01938@example.com,Bangkok,2025-04-02,ads
1939,customer01939@example.com,Phuket,2025-04-02,organic
1940,customer01940@example.com,Khon Kaen,2025/04/02,ads
1941,customer01941@example.com,Nakhon Ratchasima,2025/04/02,organic
1942,customer01942@example.com,Bangkok,2025-04-02,ads
1943,customer01943@example.com,UDON THANI,2025-04-03,ads
1944,customer01944@example.com,Chiang Mai,2025-04-03,referral
1945,customer01945@example.com,Nakhon Ratchasima,03/04/2025,referral
1946,customer01946@example.com,Chiang Mai,03/04/2025,referral
1947,customer01947@example.com,,2025/04/03,organic
1948,customer01948@example.com,Phuket,2025-04-04,organic
1949,customer01949@example.com,Bangkok,2025-04-04,ads
1950,customer01950@example.com,,04/04/2025,organic
1951,customer01951@example.com,Udon Thani,2025-04-05,referral
1952,customer01952@example.com,Chon Buri,2025-04-05,ads
1953,customer01953@example.com,Bangkok,2025-04-06,organic
1954,customer01954@example.com,Bangkok,2025-04-06,ads
1955,customer01955@example.com,Bangkok,2025-04-06,organic
1956,customer01956@example.com,Bangkok,2025-04-06,organic
1957,customer01957@example.com,Bangkok,2025-04-06,ads
1958,customer01958@example.com,Bangkok,2025-04-06,organic
1959,customer01959@example.com,khon kaen,2025-04-07,ads
1960,customer01960@example.com,Bangkok,07/04/2025,ads
1961,customer01961@example.com,,2025-04-08,referral
1962,customer01962@example.com,Chon Buri,08/04/2025,referral
1963,customer01963@example.com,Khon Kaen,08/04/2025,organic
1964,customer01964@example.com,Chiang Mai,2025-04-08,ads
1965,customer01965@example.com,Udon Thani,2025/04/09,organic
1966,customer01966@example.com,,2025-04-09,referral
1967,customer01967@example.com,Phuket,09/04/2025,ads
1968,customer01968@example.com,Bangkok,2025/04/09,ads
1969,customer01969@example.com,Bangkok,2025-04-09,ads
1970,customer01970@example.com,Phuket,2025-04-10,referral
1971,customer01971@example.com,Khon Kaen,2025/04/10,organic
1972,customer01972@example.com,Bangkok,10/04/2025,organic
1973,customer01973@example.com,Chiang Mai,2025-04-10,organic
1974,customer01974@example.com,,10/04/2025,organic
1974,customer01974@example.com,,10/04/2025,organic
1975,customer01975@example.com,CHIANG MAI,2025-04-10,organic
1975,customer01975@example.com,CHIANG MAI,2025-04-10,organic
1976,customer01976@example.com,Bangkok,2025-04-11,organic
1977,customer01977@example.com,Bangkok,2025-04-11,ads
1978,customer01978@example.com,Udon Thani,2025-04-11,organic
1979,customer01979@example.com,Chon Buri,2025-04-11,ads
1980,customer01980@example.com,Bangkok,2025/04/11,ads
1981,customer01981@example.com,Nakhon Ratchasima,2025-04-11,organic
1982,customer01982@example.com,Khon Kaen,2025-04-11,organic
1983,customer01983@example.com,Hat Yai,12/04/2025,ads
1984,customer01984@example.com,Chon Buri,2025-04-13,ads
1985,customer01985@example.com,Bangkok,2025-04-13,organic
1986,customer01986@example.com,Hat Yai,2025-04-13,referral
1987,customer01987@example.com,Nakhon Ratchasima,14/04/2025,ads
1988,customer01988@example.com,,14/04/2025,ads
1989,customer01989@example.com,Khon Kaen,14/04/2025,ads
1990,customer01990@example.com,Bangkok,2025-04-15,organic
1991,customer01991@example.com,Bangkok,2025-04-15,referral
1992,customer01992@example.com,Bangkok,2025-04-15,organic
1993,customer01993@example.com,Bangkok,2025-04-16,referral
1994,customer01994@example.com,Bangkok,16/04/2025,ads
1995,,CHIANG MAI,2025-04-16,organic
1996,customer01996@example.com,,16/04/2025,ads
1996,customer01996@example.com,,16/04/2025,ads
1997,customer01997@example.com,Bangkok,17/04/2025,organic
1998,customer01998@example.com,Bangkok,2025-04-18,referral
1999,customer01999@example.com,Chon Buri,18/04/2025,ads
2000,customer02000@example.com,Chiang Mai,18/04/2025,ads
2001,customer02001@example.com,Hat Yai,2025-04-19,ads
2002,customer02002@example.com,Chiang Mai,2025-04-19,organic
2002,customer02002@example.com,Chiang Mai,2025-04-19,organic
2003,customer02003@example.com,Nakhon Ratchasima,2025-04-19,organic
2004,customer02004@example.com,Hat Yai,2025-04-19,organic
2005,customer02005@example.com,Khon Kaen,2025-04-20,referral
2006,customer02006@example.com,Nakhon Ratchasima,2025-04-20,organic
2007,,,2025/04/20,referral
2008,customer02008@example.com,Bangkok,2025-04-21,organic
2009,customer02009@example.com,Bangkok,2025-04-21,ads
2010,customer02010@example.com,Nakhon Ratchasima,2025/04/21,organic
2011,customer02011@example.com,Phuket,2025-04-21,referral
2012,customer02012@example.com,Chiang Mai,2025-04-21,ads
2013,customer02013@example.com,Hat Yai,2025-04-21,referral
2014,customer02014@example.com,PHUKET,2025/04/22,organic
2015,customer02015@example.com,Bangkok,22/04/2025,ads
2016,customer02016@example.com,Bangkok,22/04/2025,organic
2017,customer02017@example.com,Bangkok,2025-04-22,ads
2018,customer02018@example.com,Udon Thani,2025-04-22,organic
2018,customer02018@example.com,Udon Thani,2025-04-22,organic
2019,customer02019@example.com,Nakhon Ratchasima,22/04/2025,organic
2020,customer02020@example.com,Bangkok,2025-04-23,organic
2021,customer02021@example.com,,23/04/2025,referral
2022,customer02022@example.com,Udon Thani,2025-04-24,organic
2023,customer02023@example.com,Bangkok,24/04/2025,ads
2024,customer02024@example.com,Udon Thani,24/04/2025,organic
2025,customer02025@example.com,Udon Thani,2025-04-25,ads
2026,customer02026@example.com,,2025-04-25,organic
2027,customer02027@example.com,Nakhon Ratchasima,2025-04-25,ads
2028,customer02028@example.com, Chiang Mai ,26/04/2025,referral
2029,customer02029@example.com,Udon Thani,2025-04-26,ads
2030,customer02030@example.com,Khon Kaen,2025-04-26,organic
2031,customer02031@example.com,Nakhon Ratchasima,26/04/2025,organic
2032,customer02032@example.com,Khon Kaen,2025-04-26,referral
2033,customer02033@example.com,Bangkok,27/04/2025,referral
2034,,khon kaen,27/04/2025,organic
2035,customer02035@example.com,Chiang Mai,2025-04-27,organic
2036,customer02036@example.com,Bangkok,2025/04/27,organic
2037,customer02037@example.com,Chiang Mai,2025-04-28,ads
2038,customer02038@example.com,Bangkok,2025-04-28,organic
2039,customer02039@example.com,Chiang Mai,29/04/2025,organic
2040,customer02040@example.com,Khon Kaen,29/04/2025,referral
2041,customer02041@example.com,Bangkok,2025-04-30,organic
2042,customer02042@example.com,Udon Thani,2025-04-30,organic
2043,customer02043@example.com,Udon Thani,2025-04-30,organic
2044,customer02044@example.com,Khon Kaen,2025-04-30,organic
2045,customer02045@example.com,Chon Buri,30/04/2025,organic
2046,customer02046@example.com,Chon Buri,2025-04-30,organic
2047,customer02047@example.com,NAKHON RATCHASIMA,2025-04-30,organic
2048,customer02048@example.com,khon kaen,2025-05-01,referral
2049,,Bangkok,01/05/2025,referral
2050,customer02050@example.com,Chiang Mai,2025-05-01,ads
2051,customer02051@example.com,Bangkok,2025-05-01,ads
2052,customer02052@example.com,Chiang Mai,2025-05-01,ads
2052,customer02052@example.com,Chiang Mai,2025-05-01,ads
2053,customer02053@example.com,Chon Buri,2025-05-02,organic
2054,customer02054@example.com,Khon Kaen,2025-05-02,referral
2055,customer02055@example.com,Bangkok,2025-05-03,ads
2056,customer02056@example.com,Phuket,2025-05-03,organic
2057,customer02057@example.com,Bangkok,03/05/2025,ads
2058,customer02058@example.com,Nakhon Ratchasima,03/05/2025,referral
2059,customer02059@example.com,Bangkok,2025-05-03,organic
2060,customer02060@example.com,Bangkok,2025-05-03,referral
2061,customer02061@example.com,Bangkok,2025-05-04,ads
2062,customer02062@example.com,Bangkok,04/05/2025,ads
2063,customer02063@example.com,Khon Kaen,04/05/2025,organic
2064,customer02064@example.com,Bangkok,04/05/2025,ads
2065,customer02065@example.com,Udon Thani,2025-05-05,ads
2066,customer02066@example.com,Hat Yai,2025/05/05,referral
2067,customer02067@example.com,Nakhon Ratchasima,2025-05-05,referral
2068,customer02068@example.com,nakhon ratchasima,2025-05-05,ads
2069,customer02069@example.com,Nakhon Ratchasima,06/05/2025,organic
2070,,Chiang Mai,06/05/2025,organic
2071,customer02071@example.com,,2025-05-06,ads
2072,customer02072@example.com,Nakhon Ratchasima,06/05/2025,ads
2073,customer02073@example.com,Chon Buri,2025-05-06,organic
2074,customer02074@example.com,Nakhon Ratchasima,2025/05/06,referral
2075,customer02075@example.com,Khon Kaen,2025-05-07,organic
2076,customer02076@example.com,Hat Yai,07/05/2025,referral
2077,customer02077@example.com,Udon Thani,07/05/2025,organic
2078,customer02078@example.com,Khon Kaen,2025-05-07,ads
2079,customer02079@example.com,Khon Kaen,2025-05-08,organic
2080,customer02080@example.com,Bangkok,2025-05-08,organic
2081,,Nakhon Ratchasima,2025-05-08,ads
2082,customer02082@example.com,Bangkok,08/05/2025,ads
2083,customer02083@example.com,Bangkok,08/05/2025,organic
2084,customer02084@example.com,Hat Yai,2025-05-09,organic
2085,customer02085@example.com,Bangkok,2025-05-09,organic
2085,customer02085@example.com,Bangkok,2025-05-09,organic
2086,customer02086@example.com,Chiang Mai,2025-05-09,organic
2087,customer02087@example.com,Bangkok,2025-05-09,organic
2088,customer02088@example.com,BANGKOK,2025-05-09,referral
2089,customer02089@example.com,Hat Yai,2025/05/09,referral
2090,customer02090@example.com,Chiang Mai,2025-05-09,ads
2091,customer02091@example.com,Bangkok,2025-05-09,organic
2092,,Nakhon Ratchasima,2025-05-10,organic
2093,customer02093@example.com,Udon Thani,10/05/2025,organic
2094,customer02094@example.com,Bangkok,2025-05-10,organic
2095,customer02095@example.com,Phuket,10/05/2025,ads
2096,customer02096@example.com,Bangkok,2025-05-10,organic
2097,customer02097@example.com,BANGKOK,2025-05-10,referral
2098,customer02098@example.com,Hat Yai,11/05/2025,referral
2099,customer02099@example.com,Nakhon Ratchasima,2025-05-11,ads
2100,customer02100@example.com,Nakhon Ratchasima,2025-05-11,referral
2101,customer02101@example.com,Phuket,2025-05-11,organic
2102,customer02102@example.com,Khon Kaen,2025-05-11,referral
2103,customer02103@example.com,Nakhon Ratchasima,2025-05-11,organic
2104,customer02104@example.com,Khon Kaen,2025-05-11,organic
2105,customer02105@example.com,,11/05/2025,organic
2106,customer02106@example.com,Chiang Mai,2025-05-12,ads
2107,customer02107@example.com,Bangkok,2025-05-12,ads
2108,customer02108@example.com,Phuket,2025-05-12,ads
2109,customer02109@example.com,Bangkok,2025-05-12,ads
